Node,Degree
44030,2
44031,4
44032,18
44033,13
44034,3
44035,3
44036,3
44037,2
44038,3
44039,2
44040,2
44041,1
44042,3
44043,3
44044,15
44045,1
44046,1
44047,1
44048,1
44049,4
44050,10
44051,4
44052,4
44053,7
44054,4
44055,15
44056,1
44057,3
44058,1
44059,8
44060,1
44061,2
44062,5
44063,1
44064,1
44065,6
44066,1
44067,1
44068,1
44069,2
44070,1
44071,28
44072,11
44073,3
44074,11
44075,2
44076,4
44077,7
44078,1
44079,6
44080,1
44081,15
44082,2
44083,2
44084,3
44085,1
44086,17
44087,10
44088,1
44089,4
44090,1
44091,1
44092,3
44093,1
44094,1
44095,5
44096,1
44097,1
44098,2
44099,1
44100,1
44101,1
44102,1
44103,2
44104,1
44105,3
44106,1
44107,1
44108,1
44109,2
44110,1
44111,1
44112,5
44113,1
44114,3
44115,1
44116,1
44117,1
44118,1
44119,2
44120,1
44121,2
44122,1
44123,3
44124,2
44125,1
44126,1
44127,1
44128,3
44129,1
44130,9
44131,5
44132,1
44133,2
44134,3
44135,2
44136,1
44137,3
44138,12
44139,1
44140,68
44141,4
44142,1
44143,5
44144,1
44145,1
44146,3
44147,2
44148,2
44149,5
44150,8
44151,3
44152,1
44153,7
44154,1
44155,5
44156,4
44157,1
44158,2
44159,7
44160,3
44161,3
44162,2
44163,6
44164,2
44165,4
44166,4
44167,2
44168,21
44169,2
44170,1
44171,1
44172,1
44173,1
44174,1
44175,16
44176,3
44177,1
44178,31
44179,1
44180,5
44181,2
44182,1
44183,2
44184,2
44185,2
44186,3
44187,3
44188,2
44189,7
44190,2
44191,2
44192,1
44193,2
44194,17
44195,1
44196,1
44197,3
44198,2
44199,2
44200,9
44201,2
44202,1
44203,10
44204,1
44205,2
44206,2
44207,13
44208,2
44209,6
44210,4
44211,3
44212,1
44213,2
44214,3
44215,1
44216,1
44217,1
44218,9
44219,1
44220,7
44221,1
44222,1
44223,1
44224,3
44225,3
44226,1
44227,2
44228,1
44229,14
44230,1
44231,10
44232,1
44233,1
44234,3
44235,1
44236,2
44237,1
44238,1
44239,1
44240,5
44241,2
44242,2
44243,5
44244,1
44245,8
44246,1
44247,3
44248,7
44249,3
44250,1
44251,1
44252,2
44253,4
44254,1
44255,1
44256,1
44257,1
44258,13
44259,3
44260,5
44261,2
44262,51
44263,6
44264,1
44265,1
44266,1
44267,1
44268,1
44269,1
44270,1
44271,8
44272,4
44273,1
44274,1
44275,14
44276,76
44277,1
44278,2
44279,3
44280,2
44281,3
44282,2
44283,2
44284,1
44285,1
44286,1
44287,1
44288,1
44289,4
44290,2
44291,1
44292,1
44293,1
44294,2
44295,2
44296,10
44297,2
44298,1
44299,4
44300,2
44301,1
44302,3
44303,6
44304,2
44305,2
44306,2
44307,7
44308,2
44309,1
44310,3
44311,1
44312,2
44313,1
44314,3
44315,3
44316,1
44317,3
44318,4
44319,3
44320,5
44321,1
44322,3
44323,2
44324,30
44325,1
44326,1
44327,1
44328,4
44329,2
44330,1
44331,2
44332,1
44333,4
44334,3
44335,1
44336,1
44337,1
44338,1
44339,26
44340,1
44341,7
44342,2
44343,1
44344,1
44345,11
44346,4
44347,12
44348,2
44349,1
44350,5
44351,1
44352,7
44353,2
44354,3
44355,4
44356,3
44357,2
44358,1
44359,2
44360,1
44361,2
44362,1
44363,6
44364,7
44365,15
44366,1
44367,2
44368,2
44369,3
44370,2
44371,6
44372,2
44373,3
44374,2
44375,2
44376,1
44377,1
44378,21
44379,3
44380,4
44381,1
44382,5
44383,1
44384,4
44385,1
44386,4
44387,1
44388,1
44389,61
44390,1
44391,3
44392,3
44393,2
44394,2
44395,2
44396,2
44397,1
44398,1
44399,1
44400,1
44401,1
44402,5
44403,1
44404,2
44405,1
44406,3
44407,2
44408,5
44409,1
44410,3
44411,1
44412,2
44413,1
44414,3
44415,4
44416,18
44417,2
44418,5
44419,1
44420,3
44421,1
44422,9
44423,3
44424,3
44425,22
44426,67
44427,2
44428,4
44429,4
44430,1
44431,5
44432,5
44433,2
44434,5
44435,1
44436,4
44437,3
44438,2
44439,3
44440,2
44441,4
44442,1
44443,1
44444,2
44445,4
44446,9
44447,1
44448,14
44449,2
44450,2
44451,1
44452,1
44453,1
44454,4
44455,8
44456,1
44457,1
44458,1
44459,1
44460,2
44461,1
44462,3
44463,3
44464,1
44465,1
44466,5
44467,1
44468,1
44469,5
44470,2
44471,2
44472,4
44473,1
44474,2
44475,1
44476,14
44477,1
44478,3
44479,2
44480,1
44481,2
44482,1
44483,1
44484,1
44485,3
44486,1
44487,2
44488,2
44489,2
44490,1
44491,9
44492,2
44493,16
44494,5
44495,3
44496,23
44497,2
44498,4
44499,1
44500,4
44501,2
44502,2
44503,6
44504,1
44505,1
44506,2
44507,8
44508,1
44509,29
44510,5
44511,2
44512,1
44513,1
44514,1
44515,1
44516,4
44517,10
44518,1
44519,1
44520,3
44521,12
44522,3
44523,6
44524,7
44525,1
44526,12
44527,1
44528,1
44529,12
44530,1
44531,2
44532,2
44533,2
44534,1
44535,1
44536,5
44537,1
44538,1
44539,3
44540,2
44541,1
44542,23
44543,1
44544,6
44545,2
44546,21
44547,5
44548,1
44549,1
44550,2
44551,1
44552,1
44553,1
44554,1
44555,1
44556,4
44557,1
44558,2
44559,1
44560,4
44561,1
44562,2
44563,6
44564,1
44565,1
44566,1
44567,2
44568,1
44569,1
44570,1
44571,1
44572,1
44573,6
44574,1
44575,2
44576,3
44577,1
44578,2
44579,5
44580,1
44581,1
44582,1
44583,2
44584,3
44585,3
44586,1
44587,1
44588,2
44589,2
44590,5
44591,2
44592,6
44593,2
44594,1
44595,6
44596,1
44597,2
44598,1
44599,2
44600,2
44601,1
44602,4
44603,1
44604,1
44605,1
44606,1
44607,8
44608,2
44609,1
44610,1
44611,2
44612,4
44613,2
44614,2
44615,2
44616,3
44617,2
44618,5
44619,11
44620,2
44621,2
44622,1
44623,1
44624,6
44625,2
44626,5
44627,2
44628,1
44629,2
44630,1
44631,1
44632,1
44633,1
44634,1
44635,1
44636,2
44637,3
44638,2
44639,3
44640,1
44641,1
44642,1
44643,1
44644,2
44645,2
44646,1
44647,3
44648,9
44649,1
44650,2
44651,1
44652,2
44653,1
44654,1
44655,1
44656,1
44657,1
44658,3
44659,1
44660,1
44661,1
44662,1
44663,1
44664,2
44665,1
44666,3
44667,1
44668,2
44669,3
44670,1
44671,2
44672,3
44673,1
44674,4
44675,2
44676,4
44677,2
44678,1
44679,1
44680,1
44681,4
44682,2
44683,1
44684,40
44685,2
44686,3
44687,2
44688,4
44689,1
44690,1
44691,1
44692,2
44693,4
44694,3
44695,4
44696,1
44697,1
44698,1
44699,6
44700,7
44701,1
44702,1
44703,3
44704,1
44705,1
44706,3
44707,1
44708,2
44709,13
44710,1
44711,6
44712,3
44713,1
44714,4
44715,6
44716,2
44717,2
44718,4
44719,3
44720,1
44721,1
44722,2
44723,5
44724,4
44725,2
44726,1
44727,1
44728,3
44729,2
44730,2
44731,2
44732,2
44733,1
44734,3
44735,1
44736,3
44737,2
44738,2
44739,4
44740,2
44741,3
44742,1
44743,2
44744,7
44745,19
44746,1
44747,8
44748,9
44749,3
44750,2
44751,2
44752,2
44753,2
44754,3
44755,3
44756,2
44757,7
44758,1
44759,1
44760,2
44761,5
44762,1
44763,3
44764,2
44765,4
44766,1
44767,2
44768,3
44769,4
44770,5
44771,1
44772,3
44773,5
44774,1
44775,5
44776,35
44777,4
44778,2
44779,1
44780,1
44781,1
44782,3
44783,8
44784,2
44785,2
44786,1
44787,4
44788,2
44789,3
44790,2
44791,4
44792,5
44793,2
44794,1
44795,4
44796,2
44797,1
44798,2
44799,1
44800,1
44801,63
44802,5
44803,1
44804,1
44805,1
44806,3
44807,1
44808,1
44809,1
44810,2
44811,2
44812,3
44813,1
44814,3
44815,1
44816,4
44817,1
44818,2
44819,1
44820,3
44821,4
44822,5
44823,1
44824,1
44825,6
44826,1
44827,1
44828,2
44829,1
44830,1
44831,2
44832,1
44833,3
44834,1
44835,1
44836,6
44837,1
44838,5
44839,1
44840,3
44841,2
44842,1
44843,3
44844,2
44845,4
44846,1
44847,1
44848,5
44849,1
44850,2
44851,3
44852,14
44853,2
44854,1
44855,1
44856,6
44857,3
44858,2
44859,2
44860,1
44861,1
44862,1
44863,1
44864,1
44865,2
44866,8
44867,122
44868,7
44869,2
44870,1
44871,3
44872,1
44873,19
44874,2
44875,2
44876,1
44877,3
44878,11
44879,1
44880,1
44881,1
44882,1
44883,1
44884,1
44885,2
44886,1
44887,1
44888,2
44889,1
44890,2
44891,3
44892,1
44893,2
44894,1
44895,4
44896,1
44897,1
44898,1
44899,1
44900,3
44901,1
44902,1
44903,2
44904,7
44905,1
44906,1
44907,1
44908,2
44909,8
44910,1
44911,10
44912,3
44913,1
44914,1
44915,2
44916,3
44917,1
44918,1
44919,1
44920,1
44921,4
44922,1
44923,1
44924,6
44925,6
44926,7
44927,2
44928,1
44929,2
44930,1
44931,4
44932,1
44933,2
44934,1
44935,1
44936,2
44937,1
44938,1
44939,1
44940,1
44941,1
44942,2
44943,2
44944,1
44945,3
44946,1
44947,4
44948,1
44949,2
44950,1
44951,3
44952,3
44953,3
44954,2
44955,3
44956,5
44957,10
44958,16
44959,2
44960,7
44961,1
44962,32
44963,1
44964,2
44965,1
44966,3
44967,2
44968,1
44969,1
44970,1
44971,1
44972,1
44973,1
44974,4
44975,9
44976,2
44977,3
44978,1
44979,1
44980,3
44981,1
44982,1
44983,1
44984,7
44985,1
44986,1
44987,1
44988,5
44989,2
44990,2
44991,5
44992,3
44993,3
44994,3
44995,1
44996,5
44997,4
44998,94
44999,1
45000,17
45001,2
45002,3
45003,1
45004,1
45005,30
45006,7
45007,47
45008,1
45009,11
45010,1
45011,1
45012,36
45013,3
45014,1
45015,2
45016,1
45017,8
45018,3
45019,4
45020,4
45021,1
45022,1
45023,7
45024,2
45025,1
45026,3
45027,2
45028,2
45029,2
45030,1
45031,1
45032,4
45033,1
45034,1
45035,2
45036,31
45037,3
45038,16
45039,2
45040,10
45041,2
45042,1
45043,5
45044,2
45045,1
45046,7
45047,2
45048,1
45049,2
45050,5
45051,1
45052,3
45053,1
45054,1
45055,1
45056,4
45057,5
45058,1
45059,3
45060,1
45061,4
45062,2
45063,5
45064,2
45065,7
45066,3
45067,1
45068,2
45069,1
45070,1
45071,1
45072,2
45073,3
45074,1
45075,1
45076,1
45077,16
45078,1
45079,1
45080,2
45081,1
45082,1
45083,6
45084,3
45085,2
45086,3
45087,5
45088,1
45089,4
45090,2
45091,3
45092,4
45093,2
45094,3
45095,1
45096,4
45097,1
45098,14
45099,1
45100,2
45101,29
45102,2
45103,4
45104,1
45105,6
45106,3
45107,1
45108,1
45109,2
45110,2
45111,1
45112,3
45113,2
45114,2
45115,4
45116,4
45117,1
45118,4
45119,1
45120,2
45121,1
45122,3
45123,4
45124,1
45125,7
45126,2
45127,6
45128,1
45129,1
45130,6
45131,2
45132,2
45133,1
45134,4
45135,3
45136,5
45137,3
45138,1
45139,20
45140,1
45141,3
45142,2
45143,2
45144,1
45145,10
45146,1
45147,2
45148,2
45149,1
45150,1
45151,4
45152,1
45153,1
45154,7
45155,1
45156,1
45157,1
45158,1
45159,2
45160,1
45161,1
45162,3
45163,1
45164,4
45165,1
45166,3
45167,2
45168,1
45169,3
45170,1
45171,1
45172,2
45173,1
45174,1
45175,1
45176,20
45177,5
45178,3
45179,2
45180,4
45181,1
45182,1
45183,4
45184,1
45185,1
45186,3
45187,2
45188,1
45189,16
45190,5
45191,1
45192,1
45193,12
45194,1
45195,2
45196,7
45197,2
45198,3
45199,1
45200,1
45201,2
45202,18
45203,1
45204,2
45205,1
45206,2
45207,1
45208,1
45209,1
45210,1
45211,3
45212,3
45213,1
45214,2
45215,19
45216,1
45217,10
45218,1
45219,9
45220,1
45221,3
45222,1
45223,2
45224,1
45225,20
45226,1
45227,3
45228,1
45229,1
45230,1
45231,1
45232,2
45233,1
45234,1
45235,1
45236,1
45237,1
45238,3
45239,2
45240,3
45241,3
45242,2
45243,13
45244,8
45245,1
45246,1
45247,2
45248,2
45249,1
45250,1
45251,3
45252,4
45253,2
45254,2
45255,1
45256,1
45257,3
45258,1
45259,15
45260,14
45261,1
45262,13
45263,4
45264,2
45265,3
45266,4
45267,6
45268,2
45269,2
45270,4
45271,3
45272,21
45273,1
45274,1
45275,1
45276,1
45277,24
45278,1
45279,1
45280,1
45281,7
45282,2
45283,12
45284,37
45285,1
45286,2
45287,1
45288,1
45289,2
45290,12
45291,1
45292,5
45293,6
45294,2
45295,2
45296,1
45297,1
45298,1
45299,2
45300,1
45301,8
45302,2
45303,15
45304,1
45305,5
45306,2
45307,2
45308,2
45309,2
45310,5
45311,3
45312,2
45313,6
45314,2
45315,2
45316,5
45317,3
45318,1
45319,1
45320,2
45321,1
45322,1
45323,3
45324,3
45325,7
45326,1
45327,1
45328,3
45329,2
45330,2
45331,2
45332,2
45333,1
45334,3
45335,2
45336,1
45337,1
45338,2
45339,3
45340,2
45341,1
45342,1
45343,2
45344,2
45345,19
45346,1
45347,1
45348,1
45349,2
45350,1
45351,8
45352,4
45353,1
45354,1
45355,5
45356,1
45357,1
45358,1
45359,1
45360,4
45361,1
45362,1
45363,2
45364,2
45365,2
45366,9
45367,2
45368,10
45369,3
45370,1
45371,1
45372,1
45373,1
45374,1
45375,3
45376,1
45377,9
45378,2
45379,1
45380,2
45381,4
45382,8
45383,13
45384,21
45385,5
45386,1
45387,2
45388,3
45389,1
45390,2
45391,1
45392,1
45393,2
45394,1
45395,1
45396,1
45397,1
45398,2
45399,10
45400,1
45401,1
45402,7
45403,1
45404,2
45405,1
45406,1
45407,2
45408,10
45409,1
45410,2
45411,2
45412,2
45413,2
45414,2
45415,3
45416,3
45417,3
45418,25
45419,1
45420,1
45421,1
45422,1
45423,1
45424,2
45425,1
45426,1
45427,9
45428,1
45429,1
45430,3
45431,2
45432,1
45433,2
45434,3
45435,1
45436,2
45437,2
45438,2
45439,1
45440,1
45441,2
45442,1
45443,1
45444,5
45445,6
45446,5
45447,7
45448,3
45449,3
45450,1
45451,4
45452,7
45453,1
45454,1
45455,1
45456,1
45457,16
45458,10
45459,22
45460,1
45461,1
45462,3
45463,1
45464,1
45465,8
45466,1
45467,4
45468,1
45469,1
45470,13
45471,1
45472,1
45473,1
45474,2
45475,2
45476,9
45477,3
45478,18
45479,3
45480,3
45481,1
45482,3
45483,1
45484,1
45485,1
45486,4
45487,1
45488,9
45489,24
45490,14
45491,1
45492,1
45493,1
45494,3
45495,1
45496,13
45497,4
45498,15
45499,1
45500,1
45501,2
45502,2
45503,5
45504,1
45505,8
45506,2
45507,3
45508,6
45509,9
45510,1
45511,2
45512,3
45513,1
45514,2
45515,1
45516,5
45517,1
45518,1
45519,2
45520,1
45521,1
45522,4
45523,1
45524,2
45525,1
45526,3
45527,5
45528,2
45529,1
45530,2
45531,48
45532,1
45533,5
45534,3
45535,1
45536,3
45537,1
45538,2
45539,1
45540,1
45541,1
45542,1
45543,2
45544,1
45545,1
45546,1
45547,7
45548,3
45549,3
45550,1
45551,1
45552,2
45553,8
45554,1
45555,46
45556,7
45557,2
45558,3
45559,82
45560,1
45561,2
45562,17
45563,1
45564,7
45565,2
45566,1
45567,9
45568,1
45569,3
45570,3
45571,1
45572,1
45573,1
45574,2
45575,27
45576,1
45577,1
45578,2
45579,1
45580,4
45581,1
45582,1
45583,8
45584,1
45585,13
45586,20
45587,1
45588,19
45589,1
45590,1
45591,1
45592,2
45593,10
45594,4
45595,2
45596,4
45597,1
45598,2
45599,1
45600,2
45601,4
45602,10
45603,8
45604,2
45605,1
45606,5
45607,7
45608,7
45609,2
45610,1
45611,3
45612,1
45613,2
45614,1
45615,3
45616,2
45617,1
45618,2
45619,6
45620,1
45621,4
45622,5
45623,1
45624,1
45625,1
45626,1
45627,1
45628,1
45629,1
45630,2
45631,2
45632,2
45633,1
45634,1
45635,2
45636,1
45637,4
45638,2
45639,1
45640,1
45641,2
45642,1
45643,1
45644,2
45645,8
45646,2
45647,1
45648,4
45649,2
45650,4
45651,1
45652,1
45653,1
45654,6
45655,1
45656,3
45657,1
45658,1
45659,3
45660,1
45661,1
45662,2
45663,4
45664,1
45665,2
45666,5
45667,1
45668,3
45669,6
45670,1
45671,1
45672,1
45673,2
45674,1
45675,1
45676,4
45677,8
45678,5
45679,1
45680,1
45681,3
45682,2
45683,2
45684,1
45685,1
45686,1
45687,2
45688,4
45689,3
45690,2
45691,1
45692,1
45693,3
45694,1
45695,7
45696,1
45697,1
45698,1
45699,1
45700,11
45701,2
45702,1
45703,2
45704,2
45705,1
45706,3
45707,18
45708,2
45709,1
45710,1
45711,11
45712,6
45713,2
45714,3
45715,1
45716,1
45717,1
45718,1
45719,1
45720,4
45721,3
45722,1
45723,2
45724,2
45725,5
45726,4
45727,3
45728,1
45729,3
45730,1
45731,1
45732,1
45733,1
45734,1
45735,2
45736,2
45737,2
45738,1
45739,79
45740,3
45741,9
45742,6
45743,3
45744,1
45745,2
45746,9
45747,1
45748,2
45749,1
45750,2
45751,1
45752,1
45753,2
45754,1
45755,1
45756,8
45757,1
45758,9
45759,1
45760,3
45761,4
45762,4
45763,4
45764,1
45765,3
45766,1
45767,1
45768,4
45769,1
45770,2
45771,1
45772,2
45773,4
45774,5
45775,1
45776,3
45777,11
45778,1
45779,1
45780,5
45781,1
45782,1
45783,2
45784,5
45785,2
45786,1
45787,3
45788,3
45789,3
45790,8
45791,3
45792,3
45793,10
45794,3
45795,2
45796,1
45797,2
45798,1
45799,1
45800,3
45801,1
45802,9
45803,3
45804,1
45805,1
45806,1
45807,1
45808,1
45809,1
45810,1
45811,1
45812,1
45813,1
45814,1
45815,1
45816,11
45817,1
45818,12
45819,1
45820,2
45821,1
45822,1
45823,4
45824,5
45825,3
45826,1
45827,2
45828,2
45829,1
45830,2
45831,2
45832,13
45833,1
45834,16
45835,1
45836,1
45837,1
45838,11
45839,3
45840,3
45841,3
45842,2
45843,1
45844,1
45845,3
45846,2
45847,3
45848,2
45849,2
45850,1
45851,8
45852,1
45853,2
45854,1
45855,1
45856,4
45857,1
45858,1
45859,1
45860,3
45861,1
45862,4
45863,2
45864,3
45865,3
45866,1
45867,4
45868,3
45869,1
45870,1
45871,1
45872,4
45873,3
45874,1
45875,12
45876,1
45877,6
45878,1
45879,1
45880,1
45881,4
45882,1
45883,7
45884,1
45885,1
45886,1
45887,9
45888,1
45889,1
45890,1
45891,5
45892,4
45893,4
45894,4
45895,1
45896,2
45897,2
45898,1
45899,7
45900,1
45901,3
45902,1
45903,1
45904,1
45905,3
45906,2
45907,1
45908,1
45909,8
45910,3
45911,6
45912,2
45913,1
45914,3
45915,4
45916,4
45917,2
45918,2
45919,3
45920,1
45921,1
45922,2
45923,3
45924,1
45925,4
45926,2
45927,1
45928,12
45929,4
45930,1
45931,2
45932,1
45933,2
45934,1
45935,1
45936,1
45937,2
45938,1
45939,2
45940,14
45941,2
45942,3
45943,2
45944,5
45945,1
45946,1
45947,3
45948,2
45949,1
45950,1
45951,2
45952,3
45953,5
45954,1
45955,1
45956,1
45957,1
45958,1
45959,2
45960,2
45961,1
45962,1
45963,1
45964,2
45965,31
45966,10
45967,2
45968,1
45969,1
45970,5
45971,1
45972,2
45973,1
45974,5
45975,4
45976,1
45977,2
45978,1
45979,6
45980,7
45981,1
45982,6
45983,10
45984,4
45985,2
45986,2
45987,5
45988,6
45989,7
45990,1
45991,1
45992,3
45993,5
45994,2
45995,3
45996,4
45997,8
45998,1
45999,2
46000,1
46001,3
46002,4
46003,1
46004,2
46005,1
46006,1
46007,1
46008,1
46009,1
46010,1
46011,4
46012,22
46013,1
46014,1
46015,1
46016,18
46017,3
46018,1
46019,1
46020,2
46021,2
46022,1
46023,1
46024,7
46025,1
46026,2
46027,2
46028,1
46029,2
46030,7
46031,1
46032,1
46033,2
46034,2
46035,3
46036,5
46037,2
46038,2
46039,1
46040,1
46041,1
46042,1
46043,1
46044,2
46045,20
46046,1
46047,2
46048,3
46049,7
46050,1
46051,1
46052,1
46053,2
46054,1
46055,1
46056,2
46057,4
46058,1
46059,1
46060,1
46061,2
46062,2
46063,1
46064,1
46065,6
46066,2
46067,1
46068,2
46069,3
46070,4
46071,3
46072,4
46073,20
46074,6
46075,1
46076,1
46077,1
46078,1
46079,1
46080,4
46081,5
46082,5
46083,6
46084,2
46085,2
46086,58
46087,2
46088,1
46089,11
46090,4
46091,1
46092,1
46093,2
46094,1
46095,1
46096,1
46097,2
46098,2
46099,1
46100,4
46101,2
46102,1
46103,16
46104,2
46105,1
46106,19
46107,2
46108,2
46109,5
46110,3
46111,1
46112,1
46113,9
46114,1
46115,2
46116,2
46117,1
46118,1
46119,1
46120,5
46121,3
46122,1
46123,2
46124,9
46125,47
46126,6
46127,19
46128,3
46129,1
46130,4
46131,2
46132,1
46133,1
46134,2
46135,5
46136,1
46137,3
46138,7
46139,11
46140,4
46141,6
46142,19
46143,7
46144,1
46145,2
46146,2
46147,3
46148,3
46149,1
46150,2
46151,3
46152,6
46153,2
46154,2
46155,3
46156,1
46157,3
46158,2
46159,3
46160,2
46161,1
46162,1
46163,2
46164,1
46165,4
46166,1
46167,5
46168,1
46169,25
46170,1
46171,1
46172,1
46173,2
46174,1
46175,1
46176,6
46177,2
46178,1
46179,8
46180,1
46181,1
46182,2
46183,1
46184,1
46185,5
46186,1
46187,1
46188,1
46189,1
46190,1
46191,1
46192,7
46193,1
46194,1
46195,3
46196,4
46197,32
46198,4
46199,2
46200,2
46201,1
46202,2
46203,1
46204,5
46205,2
46206,1
46207,6
46208,4
46209,5
46210,1
46211,2
46212,2
46213,25
46214,9
46215,1
46216,39
46217,9
46218,1
46219,3
46220,4
46221,2
46222,6
46223,2
46224,1
46225,1
46226,2
46227,2
46228,2
46229,3
46230,1
46231,2
46232,3
46233,1
46234,1
46235,5
46236,2
46237,2
46238,1
46239,1
46240,1
46241,1
46242,2
46243,2
46244,1
46245,3
46246,2
46247,1
46248,17
46249,1
46250,1
46251,1
46252,4
46253,5
46254,3
46255,1
46256,1
46257,3
46258,20
46259,2
46260,1
46261,2
46262,3
46263,2
46264,2
46265,2
46266,9
46267,1
46268,16
46269,1
46270,2
46271,1
46272,2
46273,1
46274,1
46275,3
46276,1
46277,3
46278,2
46279,2
46280,1
46281,3
46282,1
46283,1
46284,8
46285,2
46286,1
46287,2
46288,1
46289,1
46290,1
46291,2
46292,1
46293,1
46294,3
46295,1
46296,2
46297,1
46298,2
46299,1
46300,3
46301,1
46302,3
46303,1
46304,1
46305,1
46306,2
46307,2
46308,4
46309,9
46310,3
46311,6
46312,3
46313,6
46314,1
46315,4
46316,5
46317,11
46318,2
46319,3
46320,2
46321,2
46322,14
46323,1
46324,1
46325,2
46326,1
46327,2
46328,2
46329,2
46330,2
46331,5
46332,1
46333,1
46334,1
46335,1
46336,3
46337,6
46338,7
46339,1
46340,4
46341,1
46342,1
46343,2
46344,1
46345,1
46346,2
46347,6
46348,2
46349,8
46350,1
46351,17
46352,2
46353,1
46354,1
46355,1
46356,1
46357,1
46358,1
46359,1
46360,1
46361,1
46362,1
46363,1
46364,2
46365,3
46366,8
46367,2
46368,4
46369,12
46370,4
46371,1
46372,5
46373,14
46374,1
46375,1
46376,1
46377,1
46378,4
46379,1
46380,4
46381,1
46382,3
46383,7
46384,2
46385,1
46386,2
46387,1
46388,2
46389,1
46390,3
46391,4
46392,1
46393,1
46394,1
46395,1
46396,1
46397,5
46398,1
46399,5
46400,5
46401,3
46402,2
46403,2
46404,1
46405,6
46406,4
46407,1
46408,3
46409,62
46410,1
46411,2
46412,5
46413,8
46414,1
46415,2
46416,1
46417,5
46418,7
46419,2
46420,5
46421,2
46422,2
46423,2
46424,2
46425,1
46426,4
46427,1
46428,3
46429,1
46430,6
46431,1
46432,2
46433,6
46434,2
46435,2
46436,4
46437,10
46438,3
46439,1
46440,1
46441,1
46442,2
46443,5
46444,2
46445,4
46446,3
46447,1
46448,2
46449,2
46450,3
46451,1
46452,1
46453,2
46454,4
46455,3
46456,2
46457,1
46458,3
46459,4
46460,8
46461,1
46462,2
46463,6
46464,1
46465,6
46466,1
46467,4
46468,2
46469,1
46470,3
46471,1
46472,1
46473,1
46474,3
46475,2
46476,2
46477,1
46478,3
46479,2
46480,1
46481,9
46482,4
46483,1
46484,1
46485,1
46486,7
46487,3
46488,1
46489,1
46490,2
46491,1
46492,1
46493,28
46494,1
46495,1
46496,2
46497,2
46498,1
46499,2
46500,5
46501,1
46502,2
46503,5
46504,2
46505,1
46506,1
46507,1
46508,2
46509,2
46510,1
46511,3
46512,1
46513,18
46514,1
46515,10
46516,1
46517,2
46518,3
46519,1
46520,30
46521,2
46522,1
46523,1
46524,1
46525,1
46526,2
46527,2
46528,1
46529,2
46530,1
46531,2
46532,4
46533,1
46534,2
46535,2
46536,4
46537,2
46538,2
46539,10
46540,2
46541,1
46542,10
46543,3
46544,4
46545,4
46546,9
46547,1
46548,1
46549,1
46550,1
46551,2
46552,3
46553,3
46554,3
46555,1
46556,1
46557,1
46558,3
46559,2
46560,4
46561,3
46562,3
46563,9
46564,3
46565,1
46566,3
46567,9
46568,1
46569,1
46570,1
46571,1
46572,36
46573,1
46574,4
46575,3
46576,33
46577,4
46578,3
46579,1
46580,2
46581,3
46582,1
46583,2
46584,1
46585,4
46586,3
46587,4
46588,3
46589,1
46590,2
46591,2
46592,1
46593,2
46594,1
46595,1
46596,4
46597,1
46598,2
46599,2
46600,20
46601,1
46602,4
46603,1
46604,1
46605,1
46606,1
46607,7
46608,1
46609,1
46610,1
46611,3
46612,1
46613,1
46614,3
46615,5
46616,3
46617,1
46618,1
46619,3
46620,4
46621,1
46622,2
46623,3
46624,3
46625,1
46626,22
46627,1
46628,1
46629,1
46630,3
46631,1
46632,1
46633,2
46634,5
46635,2
46636,1
46637,1
46638,5
46639,1
46640,1
46641,1
46642,1
46643,1
46644,1
46645,1
46646,2
46647,1
46648,12
46649,15
46650,1
46651,2
46652,2
46653,1
46654,2
46655,3
46656,1
46657,1
46658,4
46659,1
46660,7
46661,2
46662,3
46663,3
46664,1
46665,1
46666,1
46667,1
46668,1
46669,1
46670,1
46671,2
46672,1
46673,1
46674,1
46675,2
46676,1
46677,1
46678,2
46679,1
46680,1
46681,5
46682,6
46683,1
46684,2
46685,1
46686,1
46687,1
46688,1
46689,2
46690,2
46691,2
46692,1
46693,1
46694,11
46695,1
46696,1
46697,2
46698,1
46699,1
46700,4
46701,2
46702,11
46703,1
46704,2
46705,3
46706,9
46707,2
46708,2
46709,1
46710,14
46711,2
46712,4
46713,1
46714,1
46715,1
46716,2
46717,1
46718,4
46719,1
46720,3
46721,2
46722,3
46723,4
46724,1
46725,2
46726,3
46727,1
46728,1
46729,1
46730,3
46731,1
46732,2
46733,1
46734,1
46735,2
46736,1
46737,2
46738,2
46739,2
46740,4
46741,2
46742,3
46743,7
46744,3
46745,4
46746,2
46747,16
46748,3
46749,3
46750,1
46751,1
46752,1
46753,2
46754,2
46755,4
46756,32
46757,7
46758,1
46759,1
46760,5
46761,2
46762,4
46763,1
46764,9
46765,6
46766,1
46767,1
46768,28
46769,2
46770,26
46771,9
46772,1
46773,2
46774,4
46775,2
46776,8
46777,1
46778,1
46779,2
46780,3
46781,1
46782,1
46783,5
46784,2
46785,2
46786,1
46787,1
46788,4
46789,2
46790,2
46791,2
46792,13
46793,2
46794,5
46795,1
46796,1
46797,2
46798,1
46799,2
46800,3
46801,1
46802,22
46803,8
46804,17
46805,1
46806,14
46807,22
46808,3
46809,1
46810,1
46811,3
46812,1
46813,2
46814,6
46815,5
46816,1
46817,1
46818,1
46819,4
46820,1
46821,42
46822,2
46823,8
46824,1
46825,2
46826,2
46827,1
