Node,Degree
58034,1
58035,1
58036,1
58037,1
58038,1
58039,1
58040,1
58041,1
58042,2
58043,2
58044,14
58045,5
58046,1
58047,1
58048,4
58049,1
58050,1
58051,8
58052,1
58053,6
58054,1
58055,1
58056,1
58057,5
58058,17
58059,1
58060,3
58061,8
58062,4
58063,20
58064,1
58065,1
58066,4
58067,1
58068,3
58069,2
58070,3
58071,2
58072,4
58073,1
58074,1
58075,3
58076,1
58077,1
58078,1
58079,2
58080,33
58081,1
58082,1
58083,2
58084,2
58085,1
58086,1
58087,3
58088,1
58089,3
58090,3
58091,1
58092,6
58093,1
58094,1
58095,2
58096,4
58097,8
58098,1
58099,2
58100,5
58101,1
58102,1
58103,48
58104,1
58105,1
58106,1
58107,19
58108,1
58109,19
58110,2
58111,1
58112,4
58113,1
58114,1
58115,1
58116,1
58117,21
58118,1
58119,1
58120,7
58121,17
58122,12
58123,80
58124,155
58125,1
58126,2
58127,1
58128,2
58129,1
58130,1
58131,1
58132,2
58133,7
58134,3
58135,1
58136,1
58137,1
58138,2
58139,2
58140,1
58141,5
58142,7
58143,1
58144,1
58145,2
58146,43
58147,1
58148,1
58149,9
58150,9
58151,1
58152,2
58153,1
58154,1
58155,8
58156,15
58157,2
58158,2
58159,4
58160,1
58161,1
58162,1
58163,2
58164,11
58165,1
58166,6
58167,1
58168,4
58169,2
58170,3
58171,1
58172,1
58173,1
58174,1
58175,2
58176,6
58177,14
58178,3
58179,1
58180,7
58181,24
58182,15
58183,3
58184,10
58185,1
58186,1
58187,11
58188,1
58189,1
58190,1
58191,1
58192,2
58193,3
58194,1
58195,29
58196,7
58197,57
58198,31
58199,1
58200,2
58201,4
58202,4
58203,2
58204,1
58205,1
58206,27
58207,1
58208,2
58209,19
58210,1
58211,2
58212,1
58213,1
58214,2
58215,1
58216,6
58217,2
58218,3
58219,2
58220,12
58221,6
58222,1
58223,1
58224,55
58225,29
58226,38
58227,2
58228,167
58229,56
58230,18
58231,20
58232,5
58233,26
58234,4
58235,39
58236,4
58237,2
58238,4
58239,35
58240,5
58241,4
58242,5
58243,15
58244,4
58245,4
58246,4
58247,4
58248,20
58249,62
58250,14
58251,132
58252,100
58253,30
58254,15
58255,73
58256,20
58257,100
58258,2
58259,1
58260,2
58261,6
58262,2
58263,6
58264,2
58265,21
58266,3
58267,8
58268,20
58269,17
58270,25
58271,2
58272,169
58273,5
58274,6
58275,1
58276,2
58277,1
58278,2
58279,5
58280,56
58281,3
58282,11
58283,2
58284,2
58285,1
58286,1
58287,1
58288,4
58289,1
58290,2
58291,2
58292,39
58293,2
58294,8
58295,2
58296,2
58297,1
58298,1
58299,2
58300,11
58301,12
58302,1
58303,1
58304,5
58305,1
58306,7
58307,1
58308,2
58309,18
58310,4
58311,19
58312,2
58313,1
58314,4
58315,2
58316,8
58317,1
58318,4
58319,2
58320,5
58321,1
58322,1
58323,1
58324,1
58325,5
58326,1
58327,64
58328,3
58329,1
58330,10
58331,9
58332,3
58333,2
58334,1
58335,1
58336,1
58337,9
58338,12
58339,4
58340,2
58341,16
58342,4
58343,13
58344,7
58345,1
58346,3
58347,5
58348,5
58349,3
58350,1
58351,4
58352,4
58353,1
58354,1
58355,2
58356,3
58357,1
58358,2
58359,2
58360,1
58361,17
58362,2
58363,29
58364,1
58365,1
58366,1
58367,1
58368,10
58369,1
58370,1
58371,6
58372,19
58373,1
58374,1
58375,1
58376,8
58377,1
58378,6
58379,1
58380,1
58381,2
58382,1
58383,1
58384,1
58385,2
58386,7
58387,1
58388,4
58389,1
58390,1
58391,1
58392,9
58393,2
58394,2
58395,1
58396,11
58397,43
58398,32
58399,308
58400,2
58401,29
58402,7
58403,40
58404,4
58405,2
58406,3
58407,11
58408,12
58409,35
58410,35
58411,13
58412,15
58413,5
58414,16
58415,2
58416,2
58417,22
58418,9
58419,10
58420,10
58421,14
58422,10
58423,3
58424,2
58425,14
58426,23
58427,11
58428,54
58429,58
58430,24
58431,18
58432,18
58433,29
58434,5
58435,10
58436,29
58437,39
58438,2
58439,21
58440,16
58441,3
58442,3
58443,26
58444,21
58445,13
58446,17
58447,23
58448,92
58449,30
58450,13
58451,17
58452,2
58453,2
58454,8
58455,4
58456,26
58457,11
58458,4
58459,5
58460,3
58461,2
58462,2
58463,32
58464,8
58465,8
58466,7
58467,4
58468,12
58469,2
58470,2
58471,2
58472,107
58473,18
58474,18
58475,11
58476,3
58477,5
58478,3
58479,7
58480,5
58481,6
58482,18
58483,17
58484,5
58485,13
58486,6
58487,1
58488,2
58489,1
58490,1
58491,4
58492,1
58493,7
58494,11
58495,22
58496,1
58497,1
58498,3
58499,1
58500,3
58501,1
58502,1
58503,1
58504,1
58505,1
58506,3
58507,16
58508,2
58509,2
58510,1
58511,1
58512,2
58513,1
58514,1
58515,1
58516,3
58517,1
58518,52
58519,1
58520,1
58521,2
58522,1
58523,1
58524,1
58525,1
58526,5
58527,7
58528,1
58529,2
58530,1
58531,1
58532,6
58533,1
58534,1
58535,1
58536,1
58537,1
58538,6
58539,2
58540,1
58541,16
58542,21
58543,1
58544,1
58545,1
58546,2
58547,1
58548,2
58549,3
58550,2
58551,6
58552,1
58553,2
58554,1
58555,2
58556,13
58557,3
58558,4
58559,77
58560,1
58561,1
58562,3
58563,4
58564,148
58565,2
58566,1
58567,3
58568,10
58569,9
58570,9
58571,13
58572,16
58573,2
58574,1
58575,1
58576,2
58577,1
58578,2
58579,1
58580,1
58581,2
58582,4
58583,6
58584,3
58585,3
58586,4
58587,1
58588,2
58589,5
58590,6
58591,1
58592,8
58593,1
58594,1
58595,2
58596,1
58597,2
58598,7
58599,2
58600,3
58601,3
58602,3
58603,1
58604,9
58605,1
58606,1
58607,3
58608,17
58609,1
58610,1
58611,1
58612,1
58613,1
58614,1
58615,1
58616,49
58617,1
58618,1
58619,1
58620,4
58621,24
58622,3
58623,1
58624,1
58625,4
58626,12
58627,20
58628,1
58629,1
58630,15
58631,9
58632,1
58633,1
58634,3
58635,1
58636,9
58637,3
58638,1
58639,1
58640,1
58641,2
58642,6
58643,3
58644,51
58645,3
58646,2
58647,10
58648,10
58649,2
58650,11
58651,7
58652,3
58653,39
58654,2
58655,1
58656,5
58657,1
58658,11
58659,1
58660,3
58661,23
58662,1
58663,48
58664,3
58665,6
58666,3
58667,3
58668,10
58669,2
58670,1
58671,1
58672,3
58673,1
58674,2
58675,13
58676,8
58677,1
58678,6
58679,3
58680,1
58681,4
58682,5
58683,3
58684,1
58685,1
58686,1
58687,1
58688,1
58689,2
58690,1
58691,1
58692,1
58693,1
58694,1
58695,3
58696,7
58697,2
58698,2
58699,1
58700,1
58701,6
58702,5
58703,1
58704,1
58705,2
58706,2
58707,2
58708,5
58709,1
58710,1
58711,8
58712,2
58713,1
58714,1
58715,1
58716,1
58717,1
58718,2
58719,4
58720,2
58721,4
58722,2
58723,5
58724,1
58725,3
58726,1
58727,2
58728,1
58729,74
58730,10
58731,136
58732,2
58733,134
58734,1
58735,19
58736,12
58737,4
58738,1
58739,1
58740,5
58741,59
58742,1
58743,3
58744,141
58745,68
58746,13
58747,3
58748,1
58749,8
58750,6
58751,6
58752,211
58753,80
58754,1
58755,6
58756,1
58757,135
58758,1
58759,17
58760,1
58761,5
58762,50
58763,11
58764,68
58765,2
58766,1
58767,34
58768,14
58769,5
58770,14
58771,1
58772,13
58773,5
58774,2
58775,3
58776,1
58777,1
58778,8
58779,1
58780,2
58781,22
58782,1
58783,44
58784,114
58785,10
58786,78
58787,1
58788,63
58789,54
58790,5
58791,1
58792,1
58793,1
58794,70
58795,1
58796,1
58797,1
58798,1
58799,29
58800,2
58801,3
58802,31
58803,8
58804,13
58805,72
58806,1
58807,1
58808,14
58809,5
58810,11
58811,1
58812,63
58813,14
58814,1
58815,1
58816,1
58817,16
58818,1
58819,1
58820,1
58821,1
58822,1
58823,1
58824,37
58825,87
58826,2
58827,1
58828,2
58829,1
58830,1
58831,2
58832,5
58833,7
58834,26
58835,7
58836,6
58837,6
58838,7
58839,4
58840,3
58841,5
58842,8
58843,3
58844,9
58845,3
58846,6
58847,7
58848,7
58849,4
58850,7
58851,5
58852,6
58853,5
58854,5
58855,21
58856,11
58857,5
58858,8
58859,11
58860,3
58861,4
58862,7
58863,3
58864,1
58865,2
58866,1
58867,5
58868,1
58869,1
58870,1
58871,1
58872,1
58873,1
58874,1
58875,1
58876,4
58877,2
58878,2
58879,1
58880,8
58881,5
58882,1
58883,1
58884,1
58885,1
58886,1
58887,2
58888,1
58889,1
58890,1
58891,4
58892,1
58893,1
58894,1
58895,14
58896,1
58897,1
58898,1
58899,2
58900,7
58901,1
58902,1
58903,42
58904,7
58905,2
58906,27
58907,4
58908,20
58909,29
58910,3
58911,10
58912,1
58913,1
58914,1
58915,8
58916,1
58917,1
58918,7
58919,1
58920,1
58921,1
58922,56
58923,2
58924,8
58925,23
58926,1
58927,1
58928,2
58929,1
58930,1
58931,2
58932,3
58933,3
58934,6
58935,10
58936,1
58937,3
58938,2
58939,1
58940,2
58941,100
58942,1
58943,1
58944,4
58945,2
58946,5
58947,26
58948,2
58949,1
58950,1
58951,7
58952,1
58953,1
58954,16
58955,3
58956,2
58957,23
58958,13
58959,1
58960,1
58961,5
58962,27
58963,8
58964,1
58965,5
58966,2
58967,1
58968,2
58969,1
58970,2
58971,6
58972,5
58973,1
58974,1
58975,1
58976,8
58977,4
58978,5
58979,1
58980,1
58981,5
58982,25
58983,1
58984,1
58985,1
58986,19
58987,7
58988,1
58989,1
58990,1
58991,3
58992,5
58993,1
58994,1
58995,11
58996,1
58997,1
58998,1
58999,1
59000,1
59001,2
59002,4
59003,1
59004,3
59005,4
59006,2
59007,1
59008,1
59009,1
59010,1
59011,1
59012,1
59013,1
59014,1
59015,1
59016,1
59017,2
59018,1
59019,1
59020,1
59021,1
59022,1
59023,1
59024,1
59025,1
59026,15
59027,6
59028,1
59029,1
59030,2
59031,1
59032,2
59033,7
59034,1
59035,9
59036,1
59037,8
59038,2
59039,2
59040,6
59041,2
59042,2
59043,1
59044,1
59045,3
59046,11
59047,2
59048,3
59049,3
59050,1
59051,2
59052,1
59053,1
59054,1
59055,3
59056,3
59057,31
59058,1
59059,3
59060,2
59061,1
59062,1
59063,1
59064,4
59065,4
59066,1
59067,2
59068,1
59069,8
59070,3
59071,1
59072,1
59073,2
59074,1
59075,2
59076,1
59077,1
59078,1
59079,1
59080,3
59081,1
59082,5
59083,6
59084,5
59085,1
59086,2
59087,1
59088,8
59089,1
59090,2
59091,1
59092,1
59093,1
59094,5
59095,2
59096,4
59097,3
59098,10
59099,21
59100,16
59101,1
59102,1
59103,1
59104,1
59105,3
59106,2
59107,2
59108,1
59109,2
59110,2
59111,2
59112,23
59113,17
59114,4
59115,6
59116,80
59117,223
59118,245
59119,159
59120,85
59121,50
59122,45
59123,95
59124,40
59125,24
59126,34
59127,44
59128,69
59129,75
59130,158
59131,123
59132,263
59133,39
59134,77
59135,94
59136,64
59137,18
59138,70
59139,61
59140,75
59141,53
59142,96
59143,24
59144,70
59145,188
59146,95
59147,61
59148,258
59149,52
59150,90
59151,24
59152,46
59153,70
59154,38
59155,41
59156,71
59157,134
59158,12
59159,10
59160,49
59161,81
59162,23
59163,30
59164,16
59165,10
59166,4
59167,2
59168,3
59169,1
59170,1
59171,5
59172,20
59173,1
59174,2
59175,1
59176,1
59177,16
59178,5
59179,1
59180,1
59181,1
59182,2
59183,1
59184,1
59185,2
59186,7
59187,3
59188,1
59189,1
59190,1
59191,1
59192,1
59193,1
59194,2
59195,1
59196,4
59197,1
59198,1
59199,1
59200,1
59201,1
59202,6
59203,4
59204,4
59205,1
59206,10
59207,1
59208,2
59209,2
59210,6
59211,1
59212,3
59213,2
59214,5
59215,5
59216,1
59217,1
59218,1
59219,1
59220,12
59221,1
59222,29
59223,1
59224,1
59225,3
59226,2
59227,9
59228,3
59229,2
59230,3
59231,1
59232,5
59233,1
59234,1
59235,1
59236,1
59237,2
59238,1
59239,3
59240,1
59241,1
59242,1
59243,2
59244,78
59245,1
59246,1
59247,1
59248,9
59249,2
59250,1
59251,12
59252,15
59253,15
59254,2
59255,7
59256,2
59257,200
59258,6
59259,4
59260,8
59261,2
59262,1
59263,3
59264,1
59265,11
59266,9
59267,3
59268,5
59269,3
59270,1
59271,1
59272,18
59273,2
59274,1
59275,1
59276,1
59277,1
59278,1
59279,8
59280,3
59281,1
59282,7
59283,2
59284,1
59285,3
59286,1
59287,1
59288,1
59289,2
59290,2
59291,1
59292,56
59293,41
59294,10
59295,1
59296,34
59297,92
59298,1
59299,2
59300,6
59301,1
59302,7
59303,2
59304,8
59305,9
59306,6
59307,3
59308,11
59309,1
59310,1
59311,69
59312,1
59313,4
59314,4
59315,30
59316,3
59317,6
59318,1
59319,3
59320,1
59321,1
59322,2
59323,3
59324,1
59325,1
59326,1
59327,3
59328,1
59329,1
59330,20
59331,2
59332,1
59333,2
59334,10
59335,1
59336,2
59337,1
59338,1
59339,3
59340,2
59341,2
59342,1
59343,3
59344,1
59345,1
59346,5
59347,17
59348,3
59349,1
59350,5
59351,1
59352,1
59353,1
59354,1
59355,1
59356,1
59357,3
59358,45
59359,7
59360,1
59361,6
59362,1
59363,1
59364,4
59365,1
59366,1
59367,1
59368,1
59369,1
59370,32
59371,2
59372,3
59373,2
59374,2
59375,10
59376,3
59377,2
59378,1
59379,3
59380,1
59381,3
59382,14
59383,3
59384,7
59385,1
59386,5
59387,129
59388,1
59389,1
59390,1
59391,1
59392,1
59393,1
59394,1
59395,1
59396,3
59397,11
59398,3
59399,33
59400,5
59401,1
59402,2
59403,3
59404,8
59405,1
59406,4
59407,1
59408,1
59409,6
59410,4
59411,1
59412,2
59413,1
59414,6
59415,10
59416,1
59417,1
59418,2
59419,3
59420,2
59421,2
59422,12
59423,2
59424,1
59425,1
59426,1
59427,6
59428,1
59429,2
59430,2
59431,1
59432,1
59433,1
59434,1
59435,1
59436,64
59437,3
59438,2
59439,27
59440,12
59441,6
59442,3
59443,1
59444,1
59445,1
59446,5
59447,8
59448,1
59449,1
59450,2
59451,1
59452,6
59453,3
59454,1
59455,6
59456,5
59457,1
59458,1
59459,12
59460,8
59461,1
59462,93
59463,5
59464,3
59465,5
59466,1
59467,1
59468,2
59469,1
59470,6
59471,24
59472,1
59473,1
59474,1
59475,2
59476,3
59477,3
59478,6
59479,1
59480,3
59481,14
59482,6
59483,5
59484,1
59485,1
59486,1
59487,1
59488,6
59489,2
59490,10
59491,1
59492,47
59493,1
59494,47
59495,28
59496,18
59497,18
59498,22
59499,56
59500,23
59501,41
59502,36
59503,31
59504,1
59505,2
59506,5
59507,3
59508,6
59509,3
59510,1
59511,1
59512,2
59513,2
59514,2
59515,5
59516,11
59517,8
59518,7
59519,1
59520,2
59521,1
59522,1
59523,1
59524,1
59525,2
59526,2
59527,6
59528,2
59529,4
59530,4
59531,15
59532,1
59533,1
59534,1
59535,9
59536,1
59537,7
59538,2
59539,1
59540,1
59541,5
59542,7
59543,60
59544,1
59545,1
59546,18
59547,1
59548,2
59549,1
59550,1
59551,1
59552,3
59553,1
59554,2
59555,1
59556,5
59557,2
59558,2
59559,10
59560,12
59561,6
59562,7
59563,1
59564,1
59565,3
59566,1
59567,2
59568,1
59569,1
59570,1
59571,1
59572,1
59573,4
59574,3
59575,1
59576,2
59577,1
59578,1
59579,1
59580,9
59581,1
59582,2
59583,1
59584,1
59585,1
59586,70
59587,1
59588,1
59589,1
59590,1
59591,3
59592,1
59593,1
59594,1
59595,8
59596,28
59597,1
59598,1
59599,2
59600,4
59601,1
59602,1
59603,2
59604,1
59605,15
59606,7
59607,2
59608,2
59609,1
59610,2
59611,1
59612,2
59613,1
59614,1
59615,6
59616,1
59617,1
59618,1
59619,1
59620,5
59621,7
59622,4
59623,1
59624,1
59625,2
59626,1
59627,5
59628,4
59629,5
59630,4
59631,1
59632,3
59633,1
59634,1
59635,2
59636,1
59637,1
59638,1
59639,1
59640,1
59641,1
59642,3
59643,5
59644,1
59645,1
59646,1
59647,6
59648,1
59649,16
59650,6
59651,4
59652,2
59653,7
59654,1
59655,2
59656,2
59657,3
59658,1
59659,9
59660,2
59661,3
59662,2
59663,2
59664,2
59665,1
59666,1
59667,3
59668,20
59669,1
59670,23
59671,1
59672,1
59673,2
59674,3
59675,1
59676,144
59677,1
59678,3
59679,3
59680,3
59681,34
59682,1
59683,6
59684,3
59685,12
59686,9
59687,1
59688,3
59689,2
59690,3
59691,2
59692,1
59693,69
59694,1
59695,1
59696,3
59697,1
59698,2
59699,1
59700,1
59701,1
59702,1
59703,1
59704,2
59705,1
59706,1
59707,1
59708,1
59709,20
59710,20
59711,17
59712,18
59713,9
59714,10
59715,1
59716,1
59717,2
59718,1
59719,3
59720,1
59721,1
59722,1
59723,1
59724,1
59725,2
59726,5
59727,1
59728,10
59729,34
59730,1
59731,3
59732,12
59733,1
59734,7
59735,2
59736,1
59737,1
59738,3
59739,2
59740,1
59741,3
59742,2
59743,1
59744,3
59745,3
59746,4
59747,1
59748,7
59749,1
59750,1
59751,3
59752,3
59753,1
59754,11
59755,23
59756,8
59757,8
59758,6
59759,3
59760,1
59761,4
59762,2
59763,6
59764,15
59765,9
59766,1
59767,1
59768,1
59769,1
59770,1
59771,1
59772,1
59773,1
59774,1
59775,1
59776,1
59777,1
59778,1
59779,7
59780,1
59781,1
59782,1
59783,1
59784,3
59785,6
59786,1
59787,1
59788,4
59789,1
59790,3
59791,3
59792,1
59793,1
59794,1
59795,2
59796,1
59797,2
59798,1
59799,1
59800,1
59801,2
59802,5
59803,2
59804,2
59805,2
59806,3
59807,2
59808,1
59809,1
59810,5
59811,4
59812,9
59813,7
59814,1
59815,2
59816,8
59817,2
59818,1
59819,4
59820,1
59821,17
59822,1
59823,1
59824,1
59825,1
59826,1
59827,2
59828,1
59829,1
59830,1
59831,1
59832,1
59833,1
59834,1
59835,2
59836,1
59837,1
59838,3
59839,1
59840,10
59841,1
59842,2
59843,6
59844,9
59845,126
59846,2
59847,8
59848,6
59849,1
59850,7
59851,1
59852,1
59853,1
59854,2
59855,1
59856,1
59857,2
59858,2
59859,1
59860,1
59861,51
59862,6
59863,1
59864,1
59865,1
59866,1
59867,1
59868,1
59869,1
59870,1
59871,2
59872,1
59873,2
59874,1
59875,1
59876,1
59877,9
59878,1
59879,13
59880,1
59881,1
59882,3
59883,1
59884,1
59885,1
59886,1
59887,1
59888,16
59889,2
59890,13
59891,2
59892,1
59893,5
59894,1
59895,3
59896,1
59897,47
59898,4
59899,2
59900,3
59901,1
59902,2
59903,2
59904,2
59905,1
59906,1
59907,4
59908,1
59909,12
59910,6
59911,11
59912,1
59913,1
59914,1
59915,2
59916,1
59917,2
59918,1
59919,1
59920,4
59921,5
59922,1
59923,1
59924,2
59925,15
59926,1
59927,9
59928,1
59929,1
59930,1
59931,1
59932,4
59933,2
59934,1
59935,2
59936,2
59937,1
59938,4
59939,1
59940,1
59941,4
59942,6
59943,6
59944,1
59945,13
59946,2
59947,2
59948,4
59949,3
59950,4
59951,3
59952,35
59953,1
59954,1
59955,1
59956,3
59957,1
59958,18
59959,3
59960,1
59961,1
59962,1
59963,1
59964,1
59965,2
59966,19
59967,1
59968,2
59969,53
59970,27
59971,4
59972,9
59973,4
59974,21
59975,9
59976,2
59977,3
59978,67
59979,17
59980,5
59981,4
59982,5
59983,8
59984,6
59985,5
59986,26
59987,44
59988,9
59989,3
59990,2
59991,4
59992,90
59993,1
59994,4
59995,12
59996,4
59997,1
59998,1
59999,5
60000,5
60001,19
60002,1
60003,1
60004,4
60005,3
60006,2
60007,3
60008,5
60009,6
60010,1
60011,1
60012,1
60013,2
60014,3
60015,2
60016,2
60017,1
60018,1
60019,1
60020,9
60021,2
60022,8
60023,4
60024,2
60025,18
60026,5
60027,6
60028,8
60029,7
60030,1
60031,24
60032,3
60033,6
60034,1
60035,2
60036,1
60037,8
60038,1
60039,1
60040,1
60041,1
60042,1
60043,26
60044,1
60045,1
60046,3
60047,11
60048,2
60049,1
60050,1
60051,1
60052,2
60053,1
60054,1
60055,56
60056,1
60057,1
60058,4
60059,16
60060,1
60061,1
60062,3
60063,1
60064,9
60065,8
60066,1
60067,1
60068,8
60069,1
60070,1
60071,14
60072,11
60073,2
60074,6
60075,7
60076,84
60077,1
60078,1
60079,9
60080,6
60081,3
60082,1
60083,1
60084,1
60085,36
60086,66
60087,7
60088,17
60089,17
60090,432
60091,26
60092,1
60093,1
60094,2
60095,1
60096,6
60097,1
60098,1
60099,1
60100,14
60101,5
60102,1
60103,4
60104,1
60105,4
60106,15
60107,1
60108,6
60109,1
60110,28
60111,1
60112,1
60113,8
60114,12
60115,2
60116,2
60117,1
60118,1
60119,1
60120,11
60121,2
60122,1
60123,6
60124,1
60125,1
60126,6
60127,6
60128,2
60129,1
60130,1
60131,1
60132,24
60133,4
60134,1
60135,1
60136,1
60137,9
60138,119
60139,81
60140,57
60141,175
60142,31
60143,51
60144,29
60145,45
60146,64
60147,17
60148,105
60149,62
60150,52
60151,1
60152,1
60153,1
60154,3
60155,4
60156,1
60157,3
60158,1
60159,5
60160,1
60161,10
60162,1
60163,1
60164,1
60165,8
60166,1
60167,15
60168,2
60169,2
60170,1
60171,8
60172,7
60173,6
60174,1
60175,1
60176,4
60177,1
60178,1
60179,1
60180,2
60181,1
60182,9
60183,1
60184,1
60185,1
60186,4
60187,1
60188,1
60189,1
60190,1
60191,1
60192,1
60193,1
60194,3
60195,2
60196,1
60197,3
60198,2
60199,1
60200,2
60201,14
60202,1
60203,1
60204,1
60205,1
60206,1
60207,5
60208,8
60209,7
60210,10
60211,8
60212,29
60213,15
60214,10
60215,14
60216,18
60217,1
60218,17
60219,3
60220,9
60221,5
60222,1
60223,1
60224,23
60225,1
60226,2
60227,5
60228,16
60229,1
60230,3
60231,10
60232,45
60233,3
60234,2
60235,2
60236,8
60237,19
60238,1
60239,5
60240,1
60241,1
60242,20
60243,2
60244,5
60245,1
60246,4
60247,2
60248,1
60249,2
60250,1
60251,2
60252,4
60253,5
60254,1
60255,11
60256,4
60257,4
60258,2
60259,2
60260,2
60261,1
60262,1
60263,1
60264,2
60265,3
60266,1
60267,1
60268,2
60269,2
60270,2
60271,1
60272,3
60273,1
60274,1
60275,1
60276,3
60277,4
60278,2
60279,1
60280,1
60281,1
60282,1
60283,1
60284,1
60285,1
60286,1
60287,1
60288,1
60289,1
60290,1
60291,1
60292,1
60293,2
60294,1
60295,1
60296,2
60297,1
60298,1
60299,3
60300,1
60301,1
60302,1
60303,1
60304,2
60305,2
60306,3
60307,1
60308,1
60309,2
60310,2
60311,2
60312,1
60313,9
60314,1
60315,1
60316,1
60317,3
60318,1
60319,1
60320,1
60321,1
60322,1
60323,2
60324,1
60325,1
60326,15
60327,2
60328,1
60329,2
60330,3
60331,2
60332,2
60333,3
60334,1
60335,1
60336,1
60337,1
60338,1
60339,4
60340,1
60341,5
60342,2
60343,25
60344,1
60345,2
60346,1
60347,1
60348,1
60349,1
60350,3
60351,6
60352,10
60353,1
60354,2
60355,1
60356,1
60357,68
60358,42
60359,27
60360,57
60361,125
60362,24
60363,34
60364,52
60365,19
60366,32
60367,31
60368,5
60369,148
60370,8
60371,1
60372,22
60373,27
60374,27
60375,26
60376,1
60377,4
60378,1
60379,14
60380,2
60381,17
60382,1
60383,1
60384,1
60385,1
60386,1
60387,14
60388,1
60389,2
60390,1
60391,3
60392,1
60393,7
60394,4
60395,5
60396,6
60397,12
60398,1
60399,10
60400,1
60401,2
60402,108
60403,12
60404,3
60405,16
60406,40
60407,7
60408,1
60409,1
60410,1
60411,18
60412,13
60413,1
60414,5
60415,1
60416,1
60417,2
60418,2
60419,15
60420,1
60421,1
60422,2
60423,68
60424,48
60425,1
60426,42
60427,31
60428,25
60429,48
60430,25
60431,17
60432,31
60433,1
60434,1
60435,1
60436,3
60437,1
60438,6
60439,2
60440,1
60441,1
60442,8
60443,1
60444,9
60445,21
60446,2
60447,1
60448,2
60449,1
60450,3
60451,1
60452,1
60453,6
60454,21
60455,5
60456,2
60457,24
60458,2
60459,1
60460,1
60461,4
60462,2
60463,1
60464,1
60465,1
60466,1
60467,3
60468,3
60469,1
60470,1
60471,5
60472,1
60473,2
60474,2
60475,4
60476,21
60477,1
60478,1
60479,1
60480,4
60481,1
60482,1
60483,1
60484,9
60485,3
60486,8
60487,10
60488,1
60489,5
60490,1
60491,1
60492,4
60493,3
60494,1
60495,6
60496,2
60497,1
60498,2
60499,2
60500,1
60501,4
60502,5
60503,1
60504,13
60505,4
60506,1
60507,60
60508,34
60509,1
60510,1
60511,1
60512,2
60513,2
60514,2
60515,1
60516,5
60517,1
60518,1
60519,74
60520,59
60521,137
60522,34
60523,4
60524,4
60525,1
60526,9
60527,1
60528,2
60529,2
60530,2
60531,2
60532,2
60533,1
60534,2
60535,1
60536,3
60537,1
60538,1
60539,1
60540,1
60541,1
60542,2
60543,1
60544,1
60545,4
60546,1
60547,1
60548,10
60549,1
60550,1
60551,3
60552,2
60553,10
60554,118
60555,67
60556,71
60557,58
60558,55
60559,1
60560,2
60561,1
60562,1
60563,1
60564,2
60565,1
60566,1
60567,1
60568,2
60569,1
60570,2
60571,4
60572,1
60573,4
60574,1
60575,1
60576,3
60577,4
60578,3
60579,1
60580,1
60581,2
60582,11
60583,1
60584,3
60585,1
60586,3
60587,3
60588,6
60589,3
60590,1
60591,2
60592,1
60593,4
60594,3
60595,1
60596,2
60597,1
60598,2
60599,1
60600,8
60601,21
60602,11
60603,7
60604,2
60605,3
60606,1
60607,19
60608,10
60609,1
60610,2
60611,4
60612,7
60613,5
60614,1
60615,2
60616,2
60617,1
60618,4
60619,1
60620,1
60621,3
60622,2
60623,1
60624,4
60625,3
60626,1
60627,1
60628,1
60629,8
60630,2
60631,17
60632,1
60633,1
60634,1
60635,17
60636,120
60637,2
60638,4
60639,1
60640,1
60641,2
60642,4
60643,17
60644,99
60645,2
60646,1
60647,1
60648,2
60649,1
60650,1
60651,1
60652,2
60653,2
60654,1
60655,7
60656,1
60657,1
60658,1
60659,3
60660,2
60661,1
60662,1
60663,1
60664,1
60665,3
60666,3
60667,8
60668,7
60669,3
60670,1
60671,3
60672,2
60673,12
60674,4
60675,1
60676,3
60677,13
60678,52
60679,2
60680,1
60681,4
60682,1
60683,3
60684,2
60685,1
60686,4
60687,1
60688,16
60689,1
60690,1
60691,1
60692,1
60693,1
60694,4
60695,1
60696,1
60697,1
60698,7
60699,4
60700,1
60701,1
60702,1
60703,23
60704,9
60705,6
60706,1
60707,2
60708,1
60709,39
60710,15
60711,25
60712,1
60713,11
60714,1
60715,1
60716,1
60717,4
60718,1
60719,1
60720,8
60721,1
60722,4
60723,1
60724,1
60725,3
60726,1
60727,50
60728,13
60729,4
60730,2
60731,1
60732,1
60733,1
60734,2
60735,1
60736,1
60737,1
60738,14
60739,2
60740,15
60741,4
60742,62
60743,48
60744,5
60745,7
60746,142
60747,26
60748,3
60749,4
60750,11
60751,9
60752,33
60753,34
60754,3
60755,1
60756,1
60757,1
60758,1
60759,1
60760,1
60761,2
60762,1
60763,7
60764,26
60765,1
60766,6
60767,1
60768,1
60769,2
60770,1
60771,1
60772,1
60773,1
60774,1
60775,12
60776,27
60777,1
60778,1
60779,2
60780,1
60781,2
60782,6
60783,1
60784,83
60785,5
60786,36
60787,1
60788,2
60789,2
60790,6
60791,9
60792,6
60793,5
60794,5
60795,2
60796,10
60797,5
60798,8
60799,6
60800,4
60801,1
60802,2
60803,4
60804,26
60805,33
60806,11
60807,4
60808,56
60809,60
60810,66
60811,9
60812,3
60813,2
60814,2
60815,7
60816,3
60817,3
60818,2
60819,1
60820,1
60821,1
60822,1
60823,2
60824,8
60825,3
60826,3
60827,9
60828,1
60829,2
60830,17
60831,1
